,dayl(s),prcp(mm/day),srad(W/m2),swe(mm),tmax(C),tmin(C),vp(Pa),PET,QObs(mm/d),mean_temp,month_index,year,month,tmean,user_data,weather_label
1994-09-13,44582.41,2.56,276.31,0.0,18.96,8.86,1149.13,2.1951,0.1427,13.91,9,1994,9,13.91,"A decent rainfall that left the ground well-soaked. The river looked quiet today, with hardly any flow.",dry
1994-09-14,44582.41,0.79,364.77,0.0,19.44,7.17,1013.8,2.5685,0.13,13.305,9,1994,9,13.305,"A few sprinkles were enough to dampen the earth a little. Slow and still, the river's flow was almost unnoticeable.",dry
1994-09-15,44236.83,0.0,401.2,0.0,20.31,5.11,888.21,2.6173,0.1237,12.709999999999999,9,1994,9,12.709999999999999,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1994-09-16,44236.83,0.0,406.77,0.0,20.88,4.78,862.89,2.6097,0.1142,12.83,9,1994,9,12.83,"With no rain around, everything seems a bit dusty. The river was barely moving; it seemed almost stagnant.",dry
1994-09-17,43891.18,0.59,380.46,0.0,20.09,6.05,937.06,2.5033,0.1078,13.07,9,1994,9,13.07,"A bit of drizzle came down, just enough to be felt. Slow and still, the river's flow was almost unnoticeable.",dry
1994-09-18,43545.59,0.0,424.07,0.0,24.62,4.11,825.7,2.6401,0.0951,14.365,9,1994,9,14.365,"Skies were clear all day; no rain touched the ground. The river looked quiet today, with hardly any flow.",dry
1994-09-19,43545.59,0.0,335.7,0.0,14.55,2.89,751.21,1.9812,0.0825,8.72,9,1994,9,8.72,"Skies were clear all day; no rain touched the ground. Slow and still, the river's flow was almost unnoticeable.",dry
1994-09-20,43200.0,0.0,354.02,0.0,15.27,2.3,721.33,2.0125,0.0761,8.785,9,1994,9,8.785,"A completely dry day—no signs of rain. The river looked quiet today, with hardly any flow.",dry
1994-09-21,43200.0,0.0,408.4,0.0,22.65,3.33,784.4,2.3996,0.0698,12.989999999999998,9,1994,9,12.989999999999998,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1994-09-22,42854.41,0.0,389.95,0.0,21.39,3.98,807.13,2.2917,0.0698,12.685,9,1994,9,12.685,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1994-09-23,42854.41,0.0,335.73,0.0,18.53,5.6,915.72,2.085,0.0634,12.065000000000001,9,1994,9,12.065000000000001,A completely dry day—no signs of rain. The river was barely moving; it seemed almost stagnant.,dry
1994-09-24,42508.81,24.81,142.76,0.0,13.23,7.05,1006.42,1.2103,0.1047,10.14,9,1994,9,10.14,"A strong rainfall today, making the landscape feel lush and saturated. A calm river today, trickling at a very slow pace.",wet
1994-09-25,42163.21,34.52,87.34,0.0,14.86,11.28,1342.12,1.0377,3.8689,13.07,9,1994,9,13.07,"A strong rainfall today, making the landscape feel lush and saturated. The river moved swiftly, carrying debris in its strong currents.",wet
1994-09-26,42163.21,3.55,120.94,0.0,15.64,11.0,1319.69,1.2007,2.6004,13.32,9,1994,9,13.32,"A strong rainfall today, making the landscape feel lush and saturated. It flowed fast today, with strong, surging energy.",dry
1994-09-27,41817.58,0.0,264.23,0.0,19.96,10.93,1314.03,1.927,1.5127,15.445,9,1994,9,15.445,"With no rain around, everything seems a bit dusty. The river seemed vibrant, moving along with moderate strength.",dry
1994-09-28,41817.58,14.84,153.7,0.0,17.93,11.34,1347.01,1.3737,1.3383,14.635,9,1994,9,14.635,"A strong rainfall today, making the landscape feel lush and saturated. The river seemed vibrant, moving along with moderate strength.",wet
1994-09-29,41471.99,14.05,183.69,0.0,18.63,10.5,1280.38,1.4837,1.9186,14.565,9,1994,9,14.565,"A strong rainfall today, making the landscape feel lush and saturated. A healthy flow in the river, moving at a balanced pace.",wet
1994-09-30,41471.99,0.13,313.2,0.0,16.67,5.46,905.42,1.769,1.9725,11.065000000000001,9,1994,9,11.065000000000001,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1994-10-01,41126.39,0.18,206.32,0.0,8.98,2.57,732.32,1.1772,1.4715,5.775,10,1994,10,5.775,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1994-10-02,41050.8,0.0,337.38,0.0,12.15,-0.44,595.52,1.4887,1.0909,5.855,10,1994,10,5.855,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1994-10-03,40780.81,0.0,294.47,0.0,10.67,0.57,628.04,1.3569,0.8531,5.62,10,1994,10,5.62,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1994-10-04,40435.21,0.0,223.95,0.0,10.33,3.21,777.73,1.2183,0.7104,6.77,10,1994,10,6.77,"Skies were clear all day; no rain touched the ground. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-10-05,40435.21,0.0,238.83,0.0,12.75,4.88,870.49,1.3289,0.612,8.815,10,1994,10,8.815,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1994-10-06,40089.58,0.0,235.09,0.0,9.44,1.72,698.14,1.1613,0.5264,5.58,10,1994,10,5.58,"With no rain around, everything seems a bit dusty. A smooth and gentle flow was visible in the river today.",dry
1994-10-07,40089.58,0.0,303.26,0.0,11.42,0.01,611.62,1.2841,0.463,5.715,10,1994,10,5.715,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1994-10-08,39744.0,0.0,343.78,0.0,19.16,2.97,759.81,1.5463,0.4154,11.065,10,1994,10,11.065,"With no rain around, everything seems a bit dusty. The river looked quiet today, with hardly any flow.",dry
1994-10-09,39744.0,0.0,347.86,0.0,22.63,4.21,817.17,1.6024,0.3774,13.42,10,1994,10,13.42,"With no rain around, everything seems a bit dusty. The river looked quiet today, with hardly any flow.",dry
1994-10-10,39398.41,4.01,249.08,0.0,21.08,4.56,848.78,1.3343,0.3647,12.819999999999999,10,1994,10,12.819999999999999,"The rain came down hard, flooding the usual spots. The river looked quiet today, with hardly any flow.",moderate
1994-10-11,39322.82,0.0,267.2,0.0,10.6,0.22,619.35,1.1115,0.3457,5.41,10,1994,10,5.41,"Skies were clear all day; no rain touched the ground. A calm river today, trickling at a very slow pace.",dry
1994-10-12,39052.8,0.0,297.24,0.0,8.48,-4.0,441.9,1.0037,0.3203,2.24,10,1994,10,2.24,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1994-10-13,38711.64,0.0,337.18,0.0,13.9,-3.83,463.95,1.0988,0.3044,5.035,10,1994,10,5.035,"Skies were clear all day; no rain touched the ground. A calm river today, trickling at a very slow pace.",dry
1994-10-14,38707.21,0.0,339.2,0.0,18.59,-1.5,560.0,1.1808,0.2918,8.545,10,1994,10,8.545,"Not a drop of rain today; it feels like the area could use some moisture. A calm river today, trickling at a very slow pace.",dry
1994-10-15,38361.61,0.0,328.9,0.0,12.59,-5.18,425.45,0.9909,0.2664,3.705,10,1994,10,3.705,Skies were clear all day; no rain touched the ground. The river was barely moving; it seemed almost stagnant.,dry
1994-10-16,38361.61,0.0,301.49,0.0,10.58,-4.01,449.73,0.9413,0.2537,3.285,10,1994,10,3.285,Skies were clear all day; no rain touched the ground. The river was barely moving; it seemed almost stagnant.,dry
1994-10-17,38016.03,0.0,305.8,0.0,13.55,-2.22,522.56,0.9912,0.2442,5.665,10,1994,10,5.665,"With no rain around, everything seems a bit dusty. The river was barely moving; it seemed almost stagnant.",dry
1994-10-18,38016.03,0.0,314.52,0.0,14.74,-2.72,501.37,0.9679,0.2315,6.01,10,1994,10,6.01,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1994-10-19,37670.41,0.0,309.96,0.0,15.53,-2.13,525.67,0.9545,0.222,6.699999999999999,10,1994,10,6.699999999999999,"With no rain around, everything seems a bit dusty. Slow and still, the river's flow was almost unnoticeable.",dry
1994-10-20,37670.41,1.93,266.18,0.0,17.25,2.21,719.37,1.0108,0.2188,9.73,10,1994,10,9.73,"Some steady rain brought a refreshing feel to the surroundings. Slow and still, the river's flow was almost unnoticeable.",dry
1994-10-21,37324.8,15.89,79.49,0.0,10.83,6.56,964.7,0.7291,0.3298,8.695,10,1994,10,8.695,"The rain poured down heavily, soaking everything in sight. The river was barely moving; it seemed almost stagnant.",wet
1994-10-22,37324.8,13.42,62.13,0.0,11.95,8.78,1142.31,0.7184,0.9292,10.364999999999998,10,1994,10,10.364999999999998,"It rained quite heavily, leaving deep puddles around. With a quiet pace, the river meandered gently along.",wet
1994-10-23,36979.2,2.49,92.75,0.0,11.71,7.65,1052.34,0.7581,0.9767,9.68,10,1994,10,9.68,"Some steady rain brought a refreshing feel to the surroundings. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-10-24,36976.84,0.0,175.01,0.0,13.48,6.13,930.84,0.8712,0.7865,9.805,10,1994,10,9.805,Not a drop of rain today; it feels like the area could use some moisture. A smooth and gentle flow was visible in the river today.,dry
1994-10-25,36633.59,0.0,274.78,0.0,15.48,0.58,639.77,0.8338,0.6533,8.03,10,1994,10,8.03,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1994-10-26,36597.64,0.0,261.67,0.0,12.47,-1.28,556.15,0.7445,0.5581,5.595000000000001,10,1994,10,5.595000000000001,Not a drop of rain today; it feels like the area could use some moisture. A smooth and gentle flow was visible in the river today.,dry
1994-10-27,36288.0,0.0,259.35,0.0,11.6,-2.3,516.1,0.6948,0.4852,4.65,10,1994,10,4.65,A completely dry day—no signs of rain. The river was barely moving; it seemed almost stagnant.,dry
1994-10-28,36252.06,0.0,235.09,0.0,9.6,-2.47,519.3,0.6557,0.4345,3.5649999999999995,10,1994,10,3.5649999999999995,"Not a drop of rain today; it feels like the area could use some moisture. The river looked quiet today, with hardly any flow.",dry
1994-10-29,35942.4,0.0,254.02,0.0,13.18,-1.39,553.73,0.6717,0.3964,5.895,10,1994,10,5.895,"A completely dry day—no signs of rain. The river looked quiet today, with hardly any flow.",dry
1994-10-30,35940.04,0.0,231.41,0.0,13.8,1.06,660.77,0.6974,0.3679,7.430000000000001,10,1994,10,7.430000000000001,Not a drop of rain today; it feels like the area could use some moisture. The river was barely moving; it seemed almost stagnant.,dry
1994-10-31,35596.8,0.0,254.92,0.0,15.91,-0.25,599.36,0.6517,0.3647,7.83,10,1994,10,7.83,Skies were clear all day; no rain touched the ground. The river was barely moving; it seemed almost stagnant.,dry
1994-11-01,35594.44,9.19,159.63,0.0,12.78,0.87,656.82,0.6343,0.5201,6.824999999999999,11,1994,11,6.824999999999999,"The rain poured down heavily, soaking everything in sight. The river flowed gently, enough to keep the water clear.",moderate
1994-11-02,35251.2,28.75,89.13,0.0,11.25,5.31,897.34,0.6407,3.9641,8.28,11,1994,11,8.28,"The rain poured down heavily, soaking everything in sight. The river moved swiftly, carrying debris in its strong currents.",wet
1994-11-03,35251.2,22.4,132.49,0.0,11.61,2.18,719.18,0.6133,5.74,6.895,11,1994,11,6.895,"The rain came down hard, flooding the usual spots. The river rushed past with powerful currents.",wet
1994-11-04,34905.59,0.0,205.31,0.0,10.65,-1.14,560.57,0.5428,3.6152,4.755,11,1994,11,4.755,"With no rain around, everything seems a bit dusty. A fast-moving river today, splashing along with vigor.",dry
1994-11-05,34905.59,0.43,173.58,0.0,12.68,2.94,761.51,0.6076,2.6163,7.81,11,1994,11,7.81,"Not a drop of rain today; it feels like the area could use some moisture. It flowed fast today, with strong, surging energy.",dry
1994-11-06,34559.99,0.61,221.05,0.0,17.23,2.68,747.93,0.5857,2.0264,9.955,11,1994,11,9.955,"Barely any rain fell; it just barely dampened the ground. A healthy flow in the river, moving at a balanced pace.",dry
1994-11-07,34559.99,8.93,98.9,0.0,8.4,1.38,673.93,0.537,2.3721,4.890000000000001,11,1994,11,4.890000000000001,"It rained quite heavily, leaving deep puddles around. The river was lively today, flowing with moderate energy.",moderate
1994-11-08,34364.32,0.0,107.09,0.0,5.71,0.29,624.23,0.496,2.1247,3.0,11,1994,11,3.0,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1994-11-09,34214.39,0.0,117.11,0.0,8.69,2.66,732.52,0.5318,1.7156,5.675,11,1994,11,5.675,"With no rain around, everything seems a bit dusty. The river was lively today, flowing with moderate energy.",dry
1994-11-10,34138.8,0.0,192.99,0.0,10.85,-0.38,594.85,0.4568,1.4239,5.234999999999999,11,1994,11,5.234999999999999,"A completely dry day—no signs of rain. The river was lively today, flowing with moderate energy.",dry
1994-11-11,33868.82,0.0,126.19,0.0,3.79,-2.65,504.82,0.4228,1.1892,0.5700000000000001,11,1994,11,0.5700000000000001,"A completely dry day—no signs of rain. A healthy flow in the river, moving at a balanced pace.",dry
1994-11-12,33868.82,0.0,120.98,0.0,3.48,-2.6,511.73,0.4152,1.0338,0.43999999999999995,11,1994,11,0.43999999999999995,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1994-11-13,33527.63,0.0,186.1,0.0,5.72,-4.5,440.0,0.3556,0.9482,0.6099999999999999,11,1994,11,0.6099999999999999,"Skies were clear all day; no rain touched the ground. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-11-14,33523.2,0.0,214.78,0.0,8.99,-4.33,439.48,0.3156,0.8879,2.33,11,1994,11,2.33,"A completely dry day—no signs of rain. The river flowed gently, enough to keep the water clear.",dry
1994-11-15,33399.73,0.0,210.33,0.0,11.53,-1.76,544.71,0.3381,0.8436,4.885,11,1994,11,4.885,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1994-11-16,33177.6,0.0,220.51,0.0,14.18,-1.45,559.99,0.3057,0.796,6.365,11,1994,11,6.365,"A completely dry day—no signs of rain. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-11-17,33177.6,0.0,213.95,0.0,8.53,-5.51,400.02,0.2545,0.7452,1.5099999999999998,11,1994,11,1.5099999999999998,"Skies were clear all day; no rain touched the ground. The river flowed gently, enough to keep the water clear.",dry
1994-11-18,32910.08,0.0,224.21,0.0,10.27,-6.43,365.57,0.2063,0.6977,1.92,11,1994,11,1.92,Not a drop of rain today; it feels like the area could use some moisture. A smooth and gentle flow was visible in the river today.,dry
1994-11-19,32832.01,1.89,211.09,0.0,10.43,-4.4,437.99,0.2352,0.7008,3.0149999999999997,11,1994,11,3.0149999999999997,"The rain today was steady but not overwhelming, just enough to freshen things up. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-11-20,32829.65,0.0,189.03,0.0,9.89,-2.14,524.12,0.282,0.6628,3.875,11,1994,11,3.875,"With no rain around, everything seems a bit dusty. A smooth and gentle flow was visible in the river today.",dry
1994-11-21,32490.82,0.0,186.73,0.0,4.19,-7.77,338.15,0.2241,0.6089,-1.7899999999999996,11,1994,11,-1.7899999999999996,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1994-11-22,32486.39,12.73,162.76,0.0,7.6,-6.06,394.87,0.2595,0.8436,0.77,11,1994,11,0.77,"The rain poured down heavily, soaking everything in sight. The river moved along quietly, with a gentle, relaxed flow.",wet
1994-11-23,32450.45,4.43,169.23,0.0,8.2,-6.57,367.38,0.2299,1.0433,0.8149999999999995,11,1994,11,0.8149999999999995,"The rain poured down heavily, soaking everything in sight. A healthy flow in the river, moving at a balanced pace.",moderate
1994-11-24,32218.89,0.35,167.42,0.0,-2.15,-11.27,259.23,0.1952,0.7643,-6.71,11,1994,11,-6.71,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1994-11-25,32140.8,0.0,135.76,0.0,-3.42,-10.33,279.34,0.2217,0.7643,-6.875,11,1994,11,-6.875,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1994-11-26,32138.44,0.0,194.57,0.0,2.64,-8.7,320.0,0.1581,0.7104,-3.0299999999999994,11,1994,11,-3.0299999999999994,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-11-27,31945.13,0.0,217.76,0.0,0.28,-13.94,200.0,0.0948,0.4979,-6.83,11,1994,11,-6.83,"A completely dry day—no signs of rain. Slow and still, the river's flow was almost unnoticeable.",dry
1994-11-28,31795.19,5.92,130.7,0.0,-3.05,-12.68,240.0,0.1999,0.4408,-7.865,11,1994,11,-7.865,"The rain poured down heavily, soaking everything in sight. The river looked quiet today, with hardly any flow.",moderate
1994-11-29,31795.19,13.76,134.22,0.0,1.69,-8.4,324.44,0.2211,0.5994,-3.3550000000000004,11,1994,11,-3.3550000000000004,"A strong rainfall today, making the landscape feel lush and saturated. The river flowed gently, enough to keep the water clear.",wet
1994-11-30,31759.25,0.0,142.17,0.0,4.04,-3.4,480.0,0.2415,0.7326,0.32000000000000006,11,1994,11,0.32000000000000006,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-12-01,31527.7,0.0,179.17,0.0,1.36,-8.66,320.0,0.1415,0.6374,-3.65,12,1994,12,-3.65,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1994-12-02,31449.6,0.0,181.44,0.0,0.63,-9.86,280.0,0.1225,0.5994,-4.614999999999999,12,1994,12,-4.614999999999999,"A completely dry day—no signs of rain. With a quiet pace, the river meandered gently along.",dry
1994-12-03,31449.6,0.0,191.43,0.0,5.52,-6.24,379.78,0.1041,0.5994,-0.3600000000000003,12,1994,12,-0.3600000000000003,Skies were clear all day; no rain touched the ground. A smooth and gentle flow was visible in the river today.,dry
1994-12-04,31447.24,1.02,151.49,0.0,5.87,-2.67,501.14,0.2022,0.612,1.6,12,1994,12,1.6,"A bit of drizzle came down, just enough to be felt. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-12-05,31326.12,0.0,181.78,0.0,7.58,-3.6,472.08,0.1221,0.7579,1.99,12,1994,12,1.99,"A completely dry day—no signs of rain. The river flowed gently, enough to keep the water clear.",dry
1994-12-06,31182.08,25.94,65.37,0.0,2.79,-1.68,544.48,0.3508,3.5835,0.555,12,1994,12,0.555,"It rained quite heavily, leaving deep puddles around. A fast-moving river today, splashing along with vigor.",wet
1994-12-07,31104.01,0.0,124.41,0.0,5.56,-1.14,563.02,0.2534,4.1543,2.21,12,1994,12,2.21,"With no rain around, everything seems a bit dusty. The river moved swiftly, carrying debris in its strong currents.",dry
1994-12-08,31104.01,0.0,179.55,0.0,0.26,-10.59,271.79,0.0901,2.8129,-5.165,12,1994,12,-5.165,"Not a drop of rain today; it feels like the area could use some moisture. The river moved swiftly, carrying debris in its strong currents.",dry
1994-12-09,31104.01,0.0,130.68,0.0,-2.79,-9.91,280.72,0.1664,1.9503,-6.35,12,1994,12,-6.35,"With no rain around, everything seems a bit dusty. The river was lively today, flowing with moderate energy.",dry
1994-12-10,31068.07,1.99,167.44,0.0,0.2,-9.79,289.08,0.1048,1.7125,-4.795,12,1994,12,-4.795,"A decent rainfall that left the ground well-soaked. The river was lively today, flowing with moderate energy.",dry
1994-12-11,31028.42,11.74,79.68,0.0,-0.3,-5.97,390.24,0.2714,1.4271,-3.135,12,1994,12,-3.135,"It rained quite heavily, leaving deep puddles around. A steady, noticeable flow in the river brought life to the scene.",wet
1994-12-12,30908.32,3.94,161.36,0.0,-0.67,-16.96,167.99,0.0879,1.3002,-8.815000000000001,12,1994,12,-8.815000000000001,"The rain poured down heavily, soaking everything in sight. The river was lively today, flowing with moderate energy.",dry
1994-12-13,30836.49,0.0,181.79,0.0,-10.56,-21.86,120.0,0.0717,1.2368,-16.21,12,1994,12,-16.21,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
1994-12-14,30762.82,0.0,200.96,0.0,-8.33,-22.21,115.26,0.0489,1.1416,-15.27,12,1994,12,-15.27,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1994-12-15,30758.39,0.0,162.99,0.0,-7.57,-17.14,157.46,0.088,1.0782,-12.355,12,1994,12,-12.355,"Not a drop of rain today; it feels like the area could use some moisture. The river was lively today, flowing with moderate energy.",dry
1994-12-16,30758.39,0.0,209.67,0.0,-2.18,-18.03,155.63,0.0135,1.0307,-10.105,12,1994,12,-10.105,"With no rain around, everything seems a bit dusty. The river was lively today, flowing with moderate energy.",dry
1994-12-17,30758.39,0.0,198.34,0.0,-3.91,-17.6,156.43,0.0341,0.9831,-10.755,12,1994,12,-10.755,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1994-12-18,30758.39,3.38,73.83,0.0,-1.62,-6.81,362.48,0.263,0.9514,-4.215,12,1994,12,-4.215,"Some steady rain brought a refreshing feel to the surroundings. The river flowed gently, enough to keep the water clear.",dry
1994-12-19,30758.39,7.3,72.68,0.0,0.53,-4.47,439.42,0.2894,0.9197,-1.9699999999999998,12,1994,12,-1.9699999999999998,"The rain poured down heavily, soaking everything in sight. A smooth and gentle flow was visible in the river today.",moderate
1994-12-20,30758.39,0.0,179.4,0.0,-2.95,-13.71,203.09,0.0594,0.8879,-8.33,12,1994,12,-8.33,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1994-12-21,30758.39,0.0,179.73,0.0,-1.45,-12.16,240.07,0.0613,0.8879,-6.805,12,1994,12,-6.805,"A completely dry day—no signs of rain. The river moved along quietly, with a gentle, relaxed flow.",dry
1994-12-22,30758.39,0.0,181.25,0.0,7.22,-4.09,454.29,0.0616,0.8879,1.565,12,1994,12,1.565,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1994-12-23,30758.39,0.0,214.38,0.0,11.11,-6.94,360.0,0.0,0.9355,2.0849999999999995,12,1994,12,2.0849999999999995,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1994-12-24,30758.39,3.17,151.14,0.0,4.98,-6.25,384.92,0.1288,1.0053,-0.6349999999999998,12,1994,12,-0.6349999999999998,"A decent rainfall that left the ground well-soaked. A healthy flow in the river, moving at a balanced pace.",dry
1994-12-25,30758.39,3.29,69.47,0.0,2.61,-2.05,527.9,0.3239,1.4937,0.28,12,1994,12,0.28,"Some steady rain brought a refreshing feel to the surroundings. A steady, noticeable flow in the river brought life to the scene.",dry
1994-12-26,30758.39,0.0,196.93,0.0,5.22,-7.84,334.41,0.0188,1.5159,-1.31,12,1994,12,-1.31,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1994-12-27,30758.39,0.0,160.88,0.0,-2.82,-11.66,244.45,0.1033,1.1765,-7.24,12,1994,12,-7.24,"A completely dry day—no signs of rain. The river seemed vibrant, moving along with moderate strength.",dry
1994-12-28,30762.82,0.0,177.0,0.0,-1.09,-11.23,269.76,0.0835,1.0148,-6.16,12,1994,12,-6.16,"A completely dry day—no signs of rain. A steady, noticeable flow in the river brought life to the scene.",dry
1994-12-29,30836.49,0.04,176.54,0.0,2.14,-8.11,330.01,0.0868,0.9355,-2.9849999999999994,12,1994,12,-2.9849999999999994,"Skies were clear all day; no rain touched the ground. With a quiet pace, the river meandered gently along.",dry
1994-12-30,30980.53,0.0,206.13,0.0,-6.41,-19.85,130.28,0.045,0.8562,-13.13,12,1994,12,-13.13,"Not a drop of rain today; it feels like the area could use some moisture. With a quiet pace, the river meandered gently along.",dry
1994-12-31,31068.07,0.0,170.2,0.0,-10.35,-19.66,133.83,0.0894,0.8245,-15.004999999999999,12,1994,12,-15.004999999999999,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1995-01-01,31101.65,2.25,197.28,0.0,-1.79,-13.78,216.43,0.0583,0.777,-7.785,1,1995,1,-7.785,Some steady rain brought a refreshing feel to the surroundings. A smooth and gentle flow was visible in the river today.,dry
1995-01-02,31104.01,4.27,57.93,0.0,-2.59,-5.87,395.31,0.299,0.7294,-4.23,1,1995,1,-4.23,"It rained quite heavily, leaving deep puddles around. The river flowed gently, enough to keep the water clear.",moderate
1995-01-03,31104.01,7.64,127.37,0.0,-2.41,-10.38,277.59,0.1793,0.6977,-6.3950000000000005,1,1995,1,-6.3950000000000005,"The rain came down hard, flooding the usual spots. A smooth and gentle flow was visible in the river today.",moderate
1995-01-04,31104.01,0.0,195.11,0.0,-3.76,-13.41,212.71,0.0816,0.666,-8.585,1,1995,1,-8.585,"A completely dry day—no signs of rain. The river flowed gently, enough to keep the water clear.",dry
1995-01-05,31253.96,0.0,235.61,0.0,-5.08,-19.37,120.0,0.0286,0.6501,-12.225000000000001,1,1995,1,-12.225000000000001,"Skies were clear all day; no rain touched the ground. With a quiet pace, the river meandered gently along.",dry
1995-01-06,31413.66,0.0,214.46,0.0,-8.78,-19.77,119.88,0.0677,0.6501,-14.274999999999999,1,1995,1,-14.274999999999999,"With no rain around, everything seems a bit dusty. With a quiet pace, the river meandered gently along.",dry
1995-01-07,31449.6,10.87,175.08,0.0,-1.38,-14.68,196.11,0.1138,0.666,-8.03,1,1995,1,-8.03,"A strong rainfall today, making the landscape feel lush and saturated. The river flowed gently, enough to keep the water clear.",moderate
1995-01-08,31449.6,5.0,182.56,0.0,-2.62,-16.95,159.96,0.1047,0.666,-9.785,1,1995,1,-9.785,"The rain came down hard, flooding the usual spots. The river moved along quietly, with a gentle, relaxed flow.",moderate
1995-01-09,31454.02,0.0,243.53,0.0,-4.66,-18.49,160.0,0.0594,0.6342,-11.575,1,1995,1,-11.575,A completely dry day—no signs of rain. A smooth and gentle flow was visible in the river today.,dry
1995-01-10,31671.72,0.0,265.01,0.0,-4.41,-24.82,80.0,0.0307,0.6025,-14.615,1,1995,1,-14.615,"With no rain around, everything seems a bit dusty. The river flowed gently, enough to keep the water clear.",dry
1995-01-11,31795.19,0.0,266.49,0.0,-15.91,-34.57,40.0,0.07,0.6025,-25.240000000000002,1,1995,1,-25.240000000000002,"A completely dry day—no signs of rain. The river flowed gently, enough to keep the water clear.",dry
1995-01-12,31795.19,3.0,201.05,0.0,-15.95,-34.34,40.0,0.087,0.6184,-25.145000000000003,1,1995,1,-25.145000000000003,"The rain today was steady but not overwhelming, just enough to freshen things up. With a quiet pace, the river meandered gently along.",dry
1995-01-13,31799.61,6.92,162.29,0.0,-5.89,-15.74,185.4,0.161,0.6342,-10.815,1,1995,1,-10.815,"A strong rainfall today, making the landscape feel lush and saturated. With a quiet pace, the river meandered gently along.",moderate
1995-01-14,32065.2,0.81,178.97,0.0,0.97,-6.51,374.7,0.2011,0.6184,-2.77,1,1995,1,-2.77,"A few sprinkles were enough to dampen the earth a little. The river flowed gently, enough to keep the water clear.",dry
1995-01-15,32140.8,0.0,172.17,0.0,5.89,-1.34,552.0,0.2644,0.7928,2.275,1,1995,1,2.275,"With no rain around, everything seems a bit dusty. The river moved along quietly, with a gentle, relaxed flow.",dry
1995-01-16,32140.8,5.04,160.09,0.0,12.52,3.51,798.05,0.3599,2.0613,8.015,1,1995,1,8.015,"The rain poured down heavily, soaking everything in sight. A healthy flow in the river, moving at a balanced pace.",moderate
1995-01-17,32362.92,22.88,164.34,0.0,11.16,0.85,640.81,0.3216,9.8309,6.005,1,1995,1,6.005,"The rain came down hard, flooding the usual spots. It flowed fast today, with strong, surging energy.",wet
1995-01-18,32486.39,3.25,103.49,0.0,2.18,-3.08,488.67,0.3467,9.2917,-0.44999999999999996,1,1995,1,-0.44999999999999996,"The rain today was steady but not overwhelming, just enough to freshen things up. The river rushed past with powerful currents.",dry
1995-01-19,32486.39,0.0,111.06,0.0,0.7,-3.45,470.26,0.3356,6.0571,-1.375,1,1995,1,-1.375,"A completely dry day—no signs of rain. It flowed fast today, with strong, surging energy.",dry
